transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude,Georeference
03/10/2023 12:00:00 AM,subway,52,Avenue U (Q),Brooklyn,omny,OMNY - Full Fare,1,0,40.599300384521484,-73.9559326171875,POINT (-73.9559326171875 40.599300384521484)
03/10/2023 12:00:00 AM,subway,53,Neck Rd (Q),Brooklyn,metrocard,Metrocard - Full Fare,1,0,40.595245361328125,-73.95516204833984,POINT (-73.95516204833984 40.595245361328125)
03/10/2023 12:00:00 AM,subway,54,"Sheepshead Bay (B,Q)",Brooklyn,metrocard,Metrocard - Fair Fare,1,0,40.58689498901367,-73.95415496826172,POINT (-73.95415496826172 40.58689498901367)
03/10/2023 12:00:00 AM,subway,54,"Sheepshead Bay (B,Q)",Brooklyn,metrocard,Metrocard - Other,1,0,40.58689498901367,-73.95415496826172,POINT (-73.95415496826172 40.58689498901367)
03/10/2023 12:00:00 AM,subway,54,"Sheepshead Bay (B,Q)",Brooklyn,metrocard,Metrocard - Full Fare,4,0,40.58689498901367,-73.95415496826172,POINT (-73.95415496826172 40.58689498901367)
03/10/2023 12:00:00 AM,subway,54,"Sheepshead Bay (B,Q)",Brooklyn,metrocard,Metrocard - Seniors & Disability,1,0,40.58689498901367,-73.95415496826172,POINT (-73.95415496826172 40.58689498901367)
03/10/2023 12:00:00 AM,subway,54,"Sheepshead Bay (B,Q)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,4,0,40.58689498901367,-73.95415496826172,POINT (-73.95415496826172 40.58689498901367)
03/10/2023 12:00:00 AM,subway,54,"Sheepshead Bay (B,Q)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,2,0,40.58689498901367,-73.95415496826172,POINT (-73.95415496826172 40.58689498901367)
03/10/2023 12:00:00 AM,subway,54,"Sheepshead Bay (B,Q)",Brooklyn,omny,OMNY - Full Fare,6,0,40.58689498901367,-73.95415496826172,POINT (-73.95415496826172 40.58689498901367)
03/10/2023 12:00:00 AM,subway,55,"Brighton Beach (B,Q)",Brooklyn,metrocard,Metrocard - Full Fare,1,0,40.57762145996094,-73.96137237548828,POINT (-73.96137237548828 40.57762145996094)
03/10/2023 12:00:00 AM,subway,55,"Brighton Beach (B,Q)",Brooklyn,metrocard,Metrocard - Seniors & Disability,1,0,40.57762145996094,-73.96137237548828,POINT (-73.96137237548828 40.57762145996094)
03/10/2023 12:00:00 AM,subway,55,"Brighton Beach (B,Q)",Brooklyn,omny,OMNY - Full Fare,9,0,40.57762145996094,-73.96137237548828,POINT (-73.96137237548828 40.57762145996094)
03/10/2023 12:00:00 AM,subway,55,"Brighton Beach (B,Q)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,1,0,40.57762145996094,-73.96137237548828,POINT (-73.96137237548828 40.57762145996094)
03/10/2023 12:00:00 AM,subway,55,"Brighton Beach (B,Q)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1,0,40.57762145996094,-73.96137237548828,POINT (-73.96137237548828 40.57762145996094)
03/10/2023 12:00:00 AM,subway,56,Ocean Pkwy (Q),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,1,0,40.57631301879883,-73.96849822998047,POINT (-73.96849822998047 40.57631301879883)
03/10/2023 12:00:00 AM,subway,56,Ocean Pkwy (Q),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1,0,40.57631301879883,-73.96849822998047,POINT (-73.96849822998047 40.57631301879883)
03/10/2023 12:00:00 AM,subway,56,Ocean Pkwy (Q),Brooklyn,omny,OMNY - Full Fare,1,0,40.57631301879883,-73.96849822998047,POINT (-73.96849822998047 40.57631301879883)
03/10/2023 12:00:00 AM,subway,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,metrocard,Metrocard - Full Fare,2,0,40.57612609863281,-73.97593688964844,POINT (-73.97593688964844 40.57612609863281)
03/10/2023 12:00:00 AM,subway,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,metrocard,Metrocard - Fair Fare,1,0,40.57612609863281,-73.97593688964844,POINT (-73.97593688964844 40.57612609863281)
03/10/2023 12:00:00 AM,subway,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,1,0,40.57612609863281,-73.97593688964844,POINT (-73.97593688964844 40.57612609863281)
03/10/2023 12:00:00 AM,subway,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,metrocard,Metrocard - Fair Fare,1,0,40.577423095703125,-73.98123168945312,POINT (-73.98123168945312 40.577423095703125)
03/10/2023 12:00:00 AM,subway,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,omny,OMNY - Full Fare,4,0,40.57612609863281,-73.97593688964844,POINT (-73.97593688964844 40.57612609863281)
03/10/2023 12:00:00 AM,subway,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,metrocard,Metrocard - Other,35,0,40.577423095703125,-73.98123168945312,POINT (-73.98123168945312 40.577423095703125)
03/10/2023 12:00:00 AM,subway,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,metrocard,Metrocard - Full Fare,5,1,40.577423095703125,-73.98123168945312,POINT (-73.98123168945312 40.577423095703125)
03/10/2023 12:00:00 AM,subway,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,metrocard,Metrocard - Seniors & Disability,1,0,40.577423095703125,-73.98123168945312,POINT (-73.98123168945312 40.577423095703125)
03/10/2023 12:00:00 AM,subway,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,6,0,40.577423095703125,-73.98123168945312,POINT (-73.98123168945312 40.577423095703125)
03/10/2023 12:00:00 AM,subway,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,9,0,40.577423095703125,-73.98123168945312,POINT (-73.98123168945312 40.577423095703125)
03/10/2023 12:00:00 AM,subway,59,9 Av (D),Brooklyn,metrocard,Metrocard - Full Fare,2,0,40.64629364013672,-73.99432373046875,POINT (-73.99432373046875 40.64629364013672)
03/10/2023 12:00:00 AM,subway,58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,omny,OMNY - Full Fare,17,1,40.577423095703125,-73.98123168945312,POINT (-73.98123168945312 40.577423095703125)
03/10/2023 12:00:00 AM,subway,59,9 Av (D),Brooklyn,metrocard,Metrocard - Other,2,0,40.64629364013672,-73.99432373046875,POINT (-73.99432373046875 40.64629364013672)
03/10/2023 12:00:00 AM,subway,59,9 Av (D),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1,0,40.64629364013672,-73.99432373046875,POINT (-73.99432373046875 40.64629364013672)
03/10/2023 12:00:00 AM,subway,59,9 Av (D),Brooklyn,omny,OMNY - Full Fare,2,0,40.64629364013672,-73.99432373046875,POINT (-73.99432373046875 40.64629364013672)
03/10/2023 12:00:00 AM,subway,6,"39 Av-Dutch Kills (N,W)",Queens,metrocard,Metrocard - Fair Fare,1,0,40.75288009643555,-73.93275451660156,POINT (-73.93275451660156 40.75288009643555)
03/10/2023 12:00:00 AM,subway,6,"39 Av-Dutch Kills (N,W)",Queens,metrocard,Metrocard - Full Fare,6,0,40.75288009643555,-73.93275451660156,POINT (-73.93275451660156 40.75288009643555)
03/10/2023 12:00:00 AM,subway,6,"39 Av-Dutch Kills (N,W)",Queens,metrocard,Metrocard - Other,1,1,40.75288009643555,-73.93275451660156,POINT (-73.93275451660156 40.75288009643555)
03/10/2023 12:00:00 AM,subway,6,"39 Av-Dutch Kills (N,W)",Queens,metrocard,Metrocard - Unlimited 30-Day,5,0,40.75288009643555,-73.93275451660156,POINT (-73.93275451660156 40.75288009643555)
03/10/2023 12:00:00 AM,subway,6,"39 Av-Dutch Kills (N,W)",Queens,metrocard,Metrocard - Seniors & Disability,1,0,40.75288009643555,-73.93275451660156,POINT (-73.93275451660156 40.75288009643555)
03/10/2023 12:00:00 AM,subway,6,"39 Av-Dutch Kills (N,W)",Queens,metrocard,Metrocard - Unlimited 7-Day,4,0,40.75288009643555,-73.93275451660156,POINT (-73.93275451660156 40.75288009643555)
03/10/2023 12:00:00 AM,subway,6,"39 Av-Dutch Kills (N,W)",Queens,omny,OMNY - Full Fare,8,1,40.75288009643555,-73.93275451660156,POINT (-73.93275451660156 40.75288009643555)
03/10/2023 12:00:00 AM,subway,60,Fort Hamilton Pkwy (D),Brooklyn,metrocard,Metrocard - Full Fare,3,0,40.64091491699219,-73.99430084228516,POINT (-73.99430084228516 40.64091491699219)
03/10/2023 12:00:00 AM,subway,60,Fort Hamilton Pkwy (D),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,1,0,40.64091491699219,-73.99430084228516,POINT (-73.99430084228516 40.64091491699219)
03/10/2023 12:00:00 AM,subway,60,Fort Hamilton Pkwy (D),Brooklyn,metrocard,Metrocard - Seniors & Disability,1,0,40.64091491699219,-73.99430084228516,POINT (-73.99430084228516 40.64091491699219)
03/10/2023 12:00:00 AM,subway,60,Fort Hamilton Pkwy (D),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1,0,40.64091491699219,-73.99430084228516,POINT (-73.99430084228516 40.64091491699219)
03/10/2023 12:00:00 AM,subway,60,Fort Hamilton Pkwy (D),Brooklyn,omny,OMNY - Full Fare,4,0,40.64091491699219,-73.99430084228516,POINT (-73.99430084228516 40.64091491699219)
03/10/2023 12:00:00 AM,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Fair Fare,8,0,40.73822784423828,-73.99620819091797,POINT (-73.99620819091797 40.73822784423828)
03/10/2023 12:00:00 AM,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Other,25,1,40.73822784423828,-73.99620819091797,POINT (-73.99620819091797 40.73822784423828)
03/10/2023 12:00:00 AM,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Full Fare,80,24,40.73822784423828,-73.99620819091797,POINT (-73.99620819091797 40.73822784423828)
03/10/2023 12:00:00 AM,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Seniors & Disability,4,1,40.73822784423828,-73.99620819091797,POINT (-73.99620819091797 40.73822784423828)
03/10/2023 12:00:00 AM,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,71,0,40.73822784423828,-73.99620819091797,POINT (-73.99620819091797 40.73822784423828)
03/10/2023 12:00:00 AM,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,omny,OMNY - Full Fare,326,113,40.73822784423828,-73.99620819091797,POINT (-73.99620819091797 40.73822784423828)
03/10/2023 12:00:00 AM,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Fair Fare,21,1,40.73573684692383,-73.98995208740234,POINT (-73.98995208740234 40.73573684692383)
03/10/2023 12:00:00 AM,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Other,18,0,40.73573684692383,-73.98995208740234,POINT (-73.98995208740234 40.73573684692383)
03/10/2023 12:00:00 AM,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Full Fare,132,4,40.73573684692383,-73.98995208740234,POINT (-73.98995208740234 40.73573684692383)
03/10/2023 12:00:00 AM,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Seniors & Disability,10,0,40.73573684692383,-73.98995208740234,POINT (-73.98995208740234 40.73573684692383)
03/10/2023 12:00:00 AM,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,102,0,40.73573684692383,-73.98995208740234,POINT (-73.98995208740234 40.73573684692383)
03/10/2023 12:00:00 AM,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,88,0,40.73573684692383,-73.98995208740234,POINT (-73.98995208740234 40.73573684692383)
03/10/2023 12:00:00 AM,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,omny,OMNY - Full Fare,432,0,40.73573684692383,-73.98995208740234,POINT (-73.98995208740234 40.73573684692383)
03/10/2023 12:00:00 AM,subway,603,"149 St-Grand Concourse (2,4,5)",Bronx,metrocard,Metrocard - Fair Fare,2,0,40.81837463378906,-73.92735290527344,POINT (-73.92735290527344 40.81837463378906)
03/10/2023 12:00:00 AM,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,omny,OMNY - Seniors & Disability,1,0,40.73467254638672,-73.98995208740234,POINT (-73.98995208740234 40.73467254638672)
03/10/2023 12:00:00 AM,subway,603,"149 St-Grand Concourse (2,4,5)",Bronx,metrocard,Metrocard - Full Fare,13,0,40.81837463378906,-73.92735290527344,POINT (-73.92735290527344 40.81837463378906)
03/10/2023 12:00:00 AM,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,51,0,40.73822784423828,-73.99620819091797,POINT (-73.99620819091797 40.73822784423828)
03/10/2023 12:00:00 AM,subway,603,"149 St-Grand Concourse (2,4,5)",Bronx,metrocard,Metrocard - Unlimited 30-Day,8,0,40.81837463378906,-73.92735290527344,POINT (-73.92735290527344 40.81837463378906)
03/10/2023 12:00:00 AM,subway,603,"149 St-Grand Concourse (2,4,5)",Bronx,metrocard,Metrocard - Seniors & Disability,3,0,40.81837463378906,-73.92735290527344,POINT (-73.92735290527344 40.81837463378906)
03/10/2023 12:00:00 AM,subway,603,"149 St-Grand Concourse (2,4,5)",Bronx,omny,OMNY - Full Fare,15,2,40.81837463378906,-73.92735290527344,POINT (-73.92735290527344 40.81837463378906)
03/10/2023 12:00:00 AM,subway,603,"149 St-Grand Concourse (2,4,5)",Bronx,metrocard,Metrocard - Unlimited 7-Day,11,0,40.81837463378906,-73.92735290527344,POINT (-73.92735290527344 40.81837463378906)
03/10/2023 12:00:00 AM,subway,604,"161 St-Yankee Stadium (B,D,4)",Bronx,metrocard,Metrocard - Fair Fare,3,0,40.82799530029297,-73.92565155029297,POINT (-73.92565155029297 40.82799530029297)
03/10/2023 12:00:00 AM,subway,604,"161 St-Yankee Stadium (B,D,4)",Bronx,metrocard,Metrocard - Full Fare,10,0,40.827903747558594,-73.92565155029297,POINT (-73.92565155029297 40.827903747558594)
03/10/2023 12:00:00 AM,subway,604,"161 St-Yankee Stadium (B,D,4)",Bronx,metrocard,Metrocard - Other,8,0,40.82799530029297,-73.92565155029297,POINT (-73.92565155029297 40.82799530029297)
03/10/2023 12:00:00 AM,subway,604,"161 St-Yankee Stadium (B,D,4)",Bronx,metrocard,Metrocard - Seniors & Disability,3,1,40.82799530029297,-73.92565155029297,POINT (-73.92565155029297 40.82799530029297)
03/10/2023 12:00:00 AM,subway,604,"161 St-Yankee Stadium (B,D,4)",Bronx,metrocard,Metrocard - Unlimited 30-Day,8,0,40.82799530029297,-73.92565155029297,POINT (-73.92565155029297 40.82799530029297)
03/10/2023 12:00:00 AM,subway,604,"161 St-Yankee Stadium (B,D,4)",Bronx,metrocard,Metrocard - Unlimited 7-Day,13,0,40.82799530029297,-73.92565155029297,POINT (-73.92565155029297 40.82799530029297)
03/10/2023 12:00:00 AM,subway,603,"149 St-Grand Concourse (2,4,5)",Bronx,metrocard,Metrocard - Other,8,0,40.81837463378906,-73.92735290527344,POINT (-73.92735290527344 40.81837463378906)
03/10/2023 12:00:00 AM,subway,605,"168 St (A,C,1)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,11,0,40.84071731567383,-73.93955993652344,POINT (-73.93955993652344 40.84071731567383)
03/10/2023 12:00:00 AM,subway,605,"168 St (A,C,1)",Manhattan,metrocard,Metrocard - Seniors & Disability,4,0,40.84071731567383,-73.93955993652344,POINT (-73.93955993652344 40.84071731567383)
03/10/2023 12:00:00 AM,subway,605,"168 St (A,C,1)",Manhattan,omny,OMNY - Full Fare,27,0,40.84071731567383,-73.93955993652344,POINT (-73.93955993652344 40.84071731567383)
03/10/2023 12:00:00 AM,subway,605,"168 St (A,C,1)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,7,0,40.84071731567383,-73.93955993652344,POINT (-73.93955993652344 40.84071731567383)
03/10/2023 12:00:00 AM,subway,606,"Court Sq (E,G,M,7)",Queens,metrocard,Metrocard - Fair Fare,5,0,40.74784469604492,-73.94383239746094,POINT (-73.94383239746094 40.74784469604492)
03/10/2023 12:00:00 AM,subway,606,"Court Sq (E,G,M,7)",Queens,metrocard,Metrocard - Full Fare,19,5,40.74784469604492,-73.94383239746094,POINT (-73.94383239746094 40.74784469604492)
03/10/2023 12:00:00 AM,subway,604,"161 St-Yankee Stadium (B,D,4)",Bronx,omny,OMNY - Full Fare,13,0,40.82799530029297,-73.92565155029297,POINT (-73.92565155029297 40.82799530029297)
03/10/2023 12:00:00 AM,subway,605,"168 St (A,C,1)",Manhattan,metrocard,Metrocard - Fair Fare,6,0,40.84071731567383,-73.93955993652344,POINT (-73.93955993652344 40.84071731567383)
03/10/2023 12:00:00 AM,subway,605,"168 St (A,C,1)",Manhattan,metrocard,Metrocard - Other,5,0,40.84071731567383,-73.93955993652344,POINT (-73.93955993652344 40.84071731567383)
03/10/2023 12:00:00 AM,subway,605,"168 St (A,C,1)",Manhattan,metrocard,Metrocard - Full Fare,15,0,40.84071731567383,-73.93955993652344,POINT (-73.93955993652344 40.84071731567383)
03/10/2023 12:00:00 AM,subway,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,metrocard,Metrocard - Seniors & Disability,16,0,40.749717712402344,-73.98782348632812,POINT (-73.98782348632812 40.749717712402344)
03/10/2023 12:00:00 AM,subway,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,115,0,40.749717712402344,-73.98782348632812,POINT (-73.98782348632812 40.749717712402344)
03/10/2023 12:00:00 AM,subway,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,omny,OMNY - Full Fare,623,3,40.749717712402344,-73.98782348632812,POINT (-73.98782348632812 40.749717712402344)
03/10/2023 12:00:00 AM,subway,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,132,0,40.749717712402344,-73.98782348632812,POINT (-73.98782348632812 40.749717712402344)
03/10/2023 12:00:00 AM,subway,606,"Court Sq (E,G,M,7)",Queens,metrocard,Metrocard - Other,10,0,40.74784469604492,-73.94383239746094,POINT (-73.94383239746094 40.74784469604492)
03/10/2023 12:00:00 AM,subway,606,"Court Sq (E,G,M,7)",Queens,metrocard,Metrocard - Unlimited 30-Day,8,0,40.74784469604492,-73.94383239746094,POINT (-73.94383239746094 40.74784469604492)
03/10/2023 12:00:00 AM,subway,606,"Court Sq (E,G,M,7)",Queens,metrocard,Metrocard - Unlimited 7-Day,17,0,40.74784469604492,-73.94383239746094,POINT (-73.94383239746094 40.74784469604492)
03/10/2023 12:00:00 AM,subway,606,"Court Sq (E,G,M,7)",Queens,omny,OMNY - Full Fare,32,2,40.74784469604492,-73.94383239746094,POINT (-73.94383239746094 40.74784469604492)
03/10/2023 12:00:00 AM,subway,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,metrocard,Metrocard - Fair Fare,32,0,40.749717712402344,-73.98782348632812,POINT (-73.98782348632812 40.749717712402344)
03/10/2023 12:00:00 AM,subway,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,metrocard,Metrocard - Other,38,0,40.749717712402344,-73.98782348632812,POINT (-73.98782348632812 40.749717712402344)
03/10/2023 12:00:00 AM,subway,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,metrocard,Metrocard - Full Fare,219,1,40.749717712402344,-73.98782348632812,POINT (-73.98782348632812 40.749717712402344)
03/10/2023 12:00:00 AM,subway,608,"4 Av (F,G)/9 St (R)",Brooklyn,metrocard,Metrocard - Full Fare,5,0,40.67084884643555,-73.9883041381836,POINT (-73.9883041381836 40.67084884643555)
03/10/2023 12:00:00 AM,subway,608,"4 Av (F,G)/9 St (R)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,5,0,40.67084884643555,-73.9883041381836,POINT (-73.9883041381836 40.67084884643555)
03/10/2023 12:00:00 AM,subway,608,"4 Av (F,G)/9 St (R)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,4,0,40.67084884643555,-73.9883041381836,POINT (-73.9883041381836 40.67084884643555)
03/10/2023 12:00:00 AM,subway,608,"4 Av (F,G)/9 St (R)",Brooklyn,omny,OMNY - Full Fare,23,0,40.67084884643555,-73.9883041381836,POINT (-73.9883041381836 40.67084884643555)
03/10/2023 12:00:00 AM,subway,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,metrocard,Metrocard - Fair Fare,19,0,40.75422286987305,-73.98196411132812,POINT (-73.98196411132812 40.75422286987305)
03/10/2023 12:00:00 AM,subway,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,metrocard,Metrocard - Full Fare,101,0,40.75422286987305,-73.98196411132812,POINT (-73.98196411132812 40.75422286987305)
03/10/2023 12:00:00 AM,subway,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,metrocard,Metrocard - Other,22,0,40.75422286987305,-73.98196411132812,POINT (-73.98196411132812 40.75422286987305)
03/10/2023 12:00:00 AM,subway,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,metrocard,Metrocard - Seniors & Disability,7,0,40.75422286987305,-73.98196411132812,POINT (-73.98196411132812 40.75422286987305)
03/10/2023 12:00:00 AM,subway,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,omny,OMNY - Seniors & Disability,2,0,40.74956512451172,-73.98795318603516,POINT (-73.98795318603516 40.74956512451172)
03/10/2023 12:00:00 AM,subway,608,"4 Av (F,G)/9 St (R)",Brooklyn,metrocard,Metrocard - Fair Fare,1,0,40.67084884643555,-73.9883041381836,POINT (-73.9883041381836 40.67084884643555)
03/10/2023 12:00:00 AM,subway,608,"4 Av (F,G)/9 St (R)",Brooklyn,metrocard,Metrocard - Other,3,0,40.67084884643555,-73.9883041381836,POINT (-73.9883041381836 40.67084884643555)
03/10/2023 12:00:00 AM,subway,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,metrocard,Metrocard - Fair Fare,44,0,40.75177764892578,-73.97684478759766,POINT (-73.97684478759766 40.75177764892578)
03/10/2023 12:00:00 AM,subway,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,metrocard,Metrocard - Seniors & Disability,51,0,40.75177764892578,-73.97684478759766,POINT (-73.97684478759766 40.75177764892578)
03/10/2023 12:00:00 AM,subway,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,82,0,40.75422286987305,-73.98196411132812,POINT (-73.98196411132812 40.75422286987305)
03/10/2023 12:00:00 AM,subway,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,63,0,40.75422286987305,-73.98196411132812,POINT (-73.98196411132812 40.75422286987305)
03/10/2023 12:00:00 AM,subway,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,omny,OMNY - Full Fare,159,0,40.75422286987305,-73.98196411132812,POINT (-73.98196411132812 40.75422286987305)
03/10/2023 12:00:00 AM,subway,61,50 St (D),Brooklyn,metrocard,Metrocard - Full Fare,2,0,40.636260986328125,-73.99478912353516,POINT (-73.99478912353516 40.636260986328125)
03/10/2023 12:00:00 AM,subway,61,50 St (D),Brooklyn,metrocard,Metrocard - Seniors & Disability,1,0,40.636260986328125,-73.99478912353516,POINT (-73.99478912353516 40.636260986328125)
03/10/2023 12:00:00 AM,subway,61,50 St (D),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1,0,40.636260986328125,-73.99478912353516,POINT (-73.99478912353516 40.636260986328125)
03/10/2023 12:00:00 AM,subway,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,metrocard,Metrocard - Full Fare,229,0,40.75177764892578,-73.97684478759766,POINT (-73.97684478759766 40.75177764892578)
03/10/2023 12:00:00 AM,subway,61,50 St (D),Brooklyn,omny,OMNY - Full Fare,2,0,40.636260986328125,-73.99478912353516,POINT (-73.99478912353516 40.636260986328125)
03/10/2023 12:00:00 AM,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,metrocard,Metrocard - Full Fare,348,1,40.75730895996094,-73.98675537109375,POINT (-73.98675537109375 40.75730895996094)
03/10/2023 12:00:00 AM,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,metrocard,Metrocard - Other,52,0,40.75730895996094,-73.98675537109375,POINT (-73.98675537109375 40.75730895996094)
03/10/2023 12:00:00 AM,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,metrocard,Metrocard - Students,1,0,40.75730895996094,-73.98973846435547,POINT (-73.98973846435547 40.75730895996094)
03/10/2023 12:00:00 AM,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,190,0,40.75730895996094,-73.98675537109375,POINT (-73.98675537109375 40.75730895996094)
03/10/2023 12:00:00 AM,subway,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,metrocard,Metrocard - Other,48,0,40.75177764892578,-73.97684478759766,POINT (-73.97684478759766 40.75177764892578)
03/10/2023 12:00:00 AM,subway,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,115,0,40.75177764892578,-73.97684478759766,POINT (-73.97684478759766 40.75177764892578)
03/10/2023 12:00:00 AM,subway,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,omny,OMNY - Full Fare,346,2,40.75177764892578,-73.97684478759766,POINT (-73.97684478759766 40.75177764892578)
03/10/2023 12:00:00 AM,subway,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,150,0,40.75177764892578,-73.97684478759766,POINT (-73.97684478759766 40.75177764892578)
03/10/2023 12:00:00 AM,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,metrocard,Metrocard - Fair Fare,70,1,40.75730895996094,-73.98675537109375,POINT (-73.98675537109375 40.75730895996094)
03/10/2023 12:00:00 AM,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,omny,OMNY - Full Fare,849,1,40.75730895996094,-73.98675537109375,POINT (-73.98675537109375 40.75730895996094)
03/10/2023 12:00:00 AM,subway,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,metrocard,Metrocard - Full Fare,104,1,40.75755310058594,-73.96905517578125,POINT (-73.96905517578125 40.75755310058594)
03/10/2023 12:00:00 AM,subway,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,metrocard,Metrocard - Fair Fare,17,0,40.75755310058594,-73.96905517578125,POINT (-73.96905517578125 40.75755310058594)
03/10/2023 12:00:00 AM,subway,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,metrocard,Metrocard - Other,12,0,40.75755310058594,-73.96905517578125,POINT (-73.96905517578125 40.75755310058594)
